CRM Client Id,Name,Company Type,Street,Street2,City,State,Zip,Country,Phone,Mobile,Fax,Email,Website,Salesperson,Salesperson ID,Lead Generator Name,Lead Generator ID,Lead Source,Source Notes,Chatter -- Created Date,Chatter -- Last Updated Date,Chatter -- Last Updated by ID
D9C91914-CD46-43A3-BA7E-671281AD22BD,Holiday Inn Express Mill Valley,Property Itself,160 Shoreline Highway,,Mill Valley,CA,94941,United States,(415) 332-5700,,,,http://www.ihg.com/holidayinnexpress/hotels/us/en/mill-valley/sfomv/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,,00:00.0,29:06.2,BE86AE57-6A2A-4142-89C9-135A36C80086
A9FDD714-3C4D-4762-85E8-9ABE56BA13BC,Holiday Inn Express Mira Mesa,Property Itself,9888 Mira Mesa Blvd,,San Diego,CA,92131,United States,858-635-5566,,,jckhotels@gmail.com,http://www.hiexpress.com/hotels/us/en/san-diego/sansc/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,21:06.9,C04CE155-DB23-4A4E-AD97-341DBF95CD84
C45373F3-CE85-4EBC-A454-0815274AEDE5,Holiday Inn Express O'Neill,Property Itself,1020 E. Douglas St,,Oneill,NE,68763,United States,(402) 336-4500,,,devenspatel@gmail.com; saipropertiesinc@gmail.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,33:42.8,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
FB9A5C9C-B63A-4309-BC1B-09BC390E3DB6,Holiday Inn Express Orange City,Property Itself,1330 Saxon Blvd,,Orange City,FL,32763,United States,386-917-0004,,,,www.hiorangecityfl.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,49:39.2,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
5E2FF857-9681-4B23-8461-B77CC20FF79E,Holiday Inn Express Pharr,Property Itself,205 W. Nolana Loop,,Pharr,TX,78577,United States,(956) 371-9570 (Jesse),,,jcr@settle.cc,http://ascensionmgt.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,04:34.6,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
6ABCEBEC-AB52-4368-80D5-3C87974DF1CB,Holiday Inn Express Port Aransas,Property Itself,727 Eleventh St,,Port Aransas,TX,78373,United States,(361) 749-5222,,361-749-5255,deven@zjzhospitality.com,http://www.hiexpress.com/hotels/us/en/port-aransas/portx/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,34:06.2,50701B8D-092F-4BFD-97C5-72C35AF9EC7C
51E161B5-9706-4781-AFBC-779F2B3694B3,Holiday Inn Express Radcliff,Property Itself,30 Bourbon St.,,Radcliff,KY,40160,United States,(270) 352-4329,,270-352-4400,gm@hie-redky.com,http://www.hiexpress.com/hotels/us/en/radcliff/radky/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,08:37.1,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
BF1FC601-0DBE-4F86-B7A2-DFFC41BF7034,Holiday Inn Express Red Bluff,Property Itself,2810 N Main Street,,Red Bluff,CA,96080,United States,(530) 528-1600,,,redbluffhie@gmail.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,51:36.5,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
96EE7802-9B95-4A3F-AA20-F3ED2C768F9A,Holiday Inn Express Reno,Property Itself,2375 Market Street,,Reno,NV,89502,United States,(775) 229-7070,,,,, ,NULL, ,NULL,NULL,,00:00.0,42:57.3,BE86AE57-6A2A-4142-89C9-135A36C80086
5357A49E-E9F8-4B67-8E16-988CFCFED1AE,Holiday Inn Express Rockport,Property Itself,925 Lady Clair Street,,Rockport,TX,78382,United States,361-729-4444,,361-729-1778,dvbhag@yahoo.com,http://www.hiexpress.com/hotels/us/en/rockport/rkpcs/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,58:38.0,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
06E95FC6-3A97-4A7D-9716-AE2AA692099F,Holiday Inn Express Rocky Point Island,Property Itself,3025 N. Rocky Point Drive,,Tampa,FL,33607,United States,(813) 287-8585,,,gmtampa@earthlink.net/ scott.waggoner@hilton.com,http://hiextampa.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,50:47.1,53C6B1EB-7E12-4DE9-9C79-89E81A849684
6C84152B-BF3B-4BD2-B787-46555AD6B042,Holiday Inn Express San Diego,Property Itself,5925 Lusk Blvd,,San Diego,CA,92121,United States,858-731-0100,,,knaimi@excelhotelgroup.com,http://www.hiexpress.com/hotels/us/en/san-diego/sanma/hoteldetail?cm_mmc=mdpr-_-GoogleMaps-_-ex-_-sanma,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,01:07.7,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
149B9775-CA0E-4B0F-9FDC-6B6CF42755BB,Holiday Inn Express San Diego Seaworld-Beach Area,Property Itself,4540 Mission Bay Dr,,San Diego,CA,92109,United States,858.274.7888,,,NULL,http://www.ihg.com/holidayinnexpress/hotels/us/en/san-diego/sanmb/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,Neil Patel call ,00:00.0,49:59.2,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
ACA563CF-FB9E-4C1E-8359-637FC2BF783C,Holiday Inn Express Solana Beach,Property Itself,621 S. Highway 101,,Solana Beach,CA,92075,United States,(858) 350-0111,,,info@alpsgroupinc.com,http://www.holidayinnexpress.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,01:38.7,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
D27EC4AD-87F1-4C17-AA90-A13BF09A20E4,Holiday Inn Express South Bay National City,Property Itself,1645 E. Plaza Blvd,,National City,CA,91950,United States,(619) 474-2400,,619-474-7403,gm.cinationalcity@excelhotelgroup.com,http://www.comfortinn-sb.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,27:51.9,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
349A515F-05F5-4D59-A9A8-C1E088E7316D,Holiday Inn Express Tampa Brandon,Property Itself,510 Grand Regency Blvd,,Brandon,FL,33510,United States,813-643-3800,,,,http://www.ihg.com/holidayinnexpress/hotels/us/en/brandon/tpabr/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,00:00.0,03:00.1,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
DD3133A3-F851-462F-8461-E914AA07D228,Holiday Inn Express Walla Walla,Property Itself,1433 W. Pine Street,,Walla Walla,WA,99362,United States,(509) 525-6200,,,llaboca@wwhie.com,www.wwhie.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,39:52.4,53C6B1EB-7E12-4DE9-9C79-89E81A849684
02B28CAC-A4E3-46A1-8789-C153E7D8D255,Holiday Inn Fort Myers,Property Itself,2431 Cleveland Ave.,,Fort Myers,FL,33901,United States,(239) 332-3232,,,donald.hughes@hifortmyers.com,http://www.ihg.com/holidayinn/hotels/us/en/fort-myers/fmycl/hoteldetail,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D, ,NULL,NULL,,NULL,33:29.8,A0B22857-9A0A-421B-AC63-CA49EC05AA1B
2182D23F-144B-4D42-8D74-5F46A184BFEE,Holiday Inn Henderson,Property Itself,1553 N. Boulder Hwy,,Henderson,NV,89011,United States,(702) 564-9200,,,,http://www.ichotelsgroup.com/h/d/hi/1/en/hotel/hnnhi, ,NULL, ,NULL,NULL,,00:00.0,29:17.5,BE86AE57-6A2A-4142-89C9-135A36C80086
5463BD2E-FEFE-4C20-A906-E0ECADD22B2E,"Holiday Inn Hotel and Conference Center, Long Beach Airport, CA",Property Itself,2640 N. Lakewood Blvd,,Long Beach,CA,90815,United States,(562) 597-4401,,,,www.hilongbeach.com, ,NULL, ,NULL,NULL,,00:00.0,14:08.3,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
9F042975-6093-438F-B5F7-C3F54572E8AF,Holiday Inn Houston Intercontinental Airport,Property Itself,15222 JFK Blvd,,Houston ,TX,77032,United States,281 449 2311 ,,,,http://www.ihg.com/holidayinn/hotels/us/en/houston/houap/hoteldetail,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,PPC,,00:00.0,18:27.4,BE86AE57-6A2A-4142-89C9-135A36C80086
6D02BD6D-3D97-4423-B48E-95F467BE41AB,Holiday Inn Lincoln Southwest,Property Itself,2500 Tamarin Ridge Rd,,Lincoln,NE,68512,United States,(402) 421 - 1893,,,ktrivedi@trivedi-inc.com,http://www.holidayinn.com/hotels/us/en/lincoln/lnkpz/hoteldetail?cm_mmc=mdpr-_-TripAdvisor-_-BL-_-HI_Package,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,06:25.8,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
97300F8F-C6D2-4A7E-9D6B-F56350A30960,Holiday Inn Omaha Downtown Airport,Property Itself,1420 Cuming Street,,Omaha,NE,68102,United States,(402) 341-0124,,,ktrivedi@trivedi-inc.com,http://www.holidayinn.com/hotels/us/en/omaha/omafc/hoteldetail?cm_mmc=mdpr-_-TripAdvisor-_-BL-_-HI_Package,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,38:36.6,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
379F69C8-6FA9-45B0-8B82-8DC1C6D52B2E,Holiday Inn Port of Miami,Property Itself,340 Biscayne Blvd,,Miami,FL,33132,United States,(305) 371-4400,,,jrolle@soundhospitality.com,http://www.ihg.com/holidayinn/hotels/us/en/miami/miabb/hoteldetail,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,07:58.4,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
28959C03-D412-4484-B4E2-CA37DA9E0DF6,Holiday Inn Presidential,Property Itself,600 Interstate 30,,Little Rock,AR,72202,United States,501-375-2100,,,,http://www.hipresidential.com/hotel/hotel-overview,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,PPC,,00:00.0,50:39.1,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
5AAC4235-E96D-4732-B1E5-C2A718ED7BB6,Holiday Inn Raleigh,Property Itself,320 Hillsborough Street,,Raleigh,NC,27603,United States,(919) 832-0501,,,bcastera@soundhospitality.com,http://www.raleighclarion.com/,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,NULL,,NULL,04:01.9,7352A30D-B9FD-4F36-8387-97DEDB400316
5806178C-DC9C-4B6A-80E0-16BD548C2542,Holiday Inn San Francisco Airport,Property Itself,275 S. Airport Blvd,,S San Francisco,CA,94080,United States,(650) 873-3550,(650) 588-4683 (Suneel),,suneel@hisfo.com,hisfo.com,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,PPC,,NULL,00:43.7,C04CE155-DB23-4A4E-AD97-341DBF95CD84
A1381B24-30C4-425E-9A41-2B0B336EF74B,Holiday Inn Select Naperville,Property Itself,1801 N Naper Blvd,,Naperville,IL,60563,United States,(630) 445-6307,,,,, ,NULL, ,NULL,NULL,,00:00.0,43:13.1,BE86AE57-6A2A-4142-89C9-135A36C80086
86215F3E-3A33-4A95-9429-F4F65B16757C,Holiday Inn Solomons - Conference Center & Marina,Property Itself,155 Holiday Drive,PO Box 1099,Solomons,MD,20688,United States,(410) 326-6311,,(410) 326-1346,lsimpson@chesapeake.net,www.ichotelsgroup.com,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,NULL,,NULL,46:31.0,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
97524F61-8AFA-45DF-B8E9-F8EB121716B3,Holiday Inn St. Louis - Downtown Convention Center,Property Itself,811 N 9th St,,St Louis,MO,63101,United States,314.421.4000,,,NULL,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Call-in to Sales Line,,00:00.0,25:12.8,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
F67236E7-3B5F-4D1E-8AE7-CE9A33366038,Holiday Inn: Beverly Garland,Property Itself,4222 Vineland Avenue,,North Hollywood,CA,91602,United States,(818) 980-8000,,,,www.beverlygarland.com, ,NULL, ,NULL,NULL,,00:00.0,43:41.2,BE86AE57-6A2A-4142-89C9-135A36C80086
25DD64A8-ACBD-4075-87CA-A7B1BF7F98CD,Holiday Inn: Santa Barbara,Property Itself,5650 Calle Real,,Santa Barbara,CA,93117,United States,(805) 964-6241,,,,, ,NULL, ,NULL,NULL,,00:00.0,43:50.8,BE86AE57-6A2A-4142-89C9-135A36C80086
5EA5D35A-91C5-454D-82B4-1DAE0D9125F7,Holiday Inn: Sparks,Property Itself,55 E Nugget Ave,,Sparks,NV,89431,United States,(775) 358-6900,,,,www.qualityinn.com, ,NULL, ,NULL,NULL,,00:00.0,44:04.1,BE86AE57-6A2A-4142-89C9-135A36C80086
20E6D0D5-24E0-4FF6-AF1F-0C86AB33376B,Holiday Inn: Torrance,Property Itself,19800 S Vermont Ave,,Torrance,CA,90502,United States,(310) 781-9100,,,,, ,NULL, ,NULL,NULL,,00:00.0,27:31.6,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
CAC2C747-4D91-4D83-98A8-630CBA1ABA06,Hollywood Casino & Hotel Tunica,Property Itself,1150 Casino Strip Resort Blvd,,Robinsonville,MS,38664,United States,(662) 357-7700,,,,http://www.hollywoodcasinotunica.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Call-in to Sales Line,HIS -Contact Us ,00:00.0,15:44.1,BE86AE57-6A2A-4142-89C9-135A36C80086
D462B768-D3E2-46F6-81BA-B7209E36AD61,Hollywood Off-Vine Apartments,Property Itself,1225 N. El Centro Ave.,,Hollywood,CA,90038,United States,(323) 464-0948,(818) 601-7799,(818) 380-0080,leasing@rent-hov.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,,00:00.0,41:14.8,BE86AE57-6A2A-4142-89C9-135A36C80086
A889F55D-1DED-4FFF-8060-E4EC95F76EDD,Hollywood Rentals,Rental company,5967 W 3rd Street #205,,Los Angeles,CA,90036,United States,(323) 932-5612,,,dbriones@raleighenterprises.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,,NULL,23:27.6,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
FD017DF0-00D1-476D-BA6D-F7B620A45560,"Home Networking, Inc.",Agent,5006 Sunset Blvd ,,Fort Pierce,FL,34982,United States,772-801-1077,,,NULL,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,"Referral - Vendor (Ruckus, Cambium, etc)",,00:00.0,31:28.3,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
50868362-AEE8-433A-AF8B-8C348A90FA4F,Home Suites Apartments,Property Itself,615 E. Lincoln Way,,Sparks,NV,89431,United States,(775) 359-8701,(775) 324-1092,,skromer@kromerinvestments.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,02:48.8,BE86AE57-6A2A-4142-89C9-135A36C80086
AFB678B1-A8C8-4000-B124-3637B50AED84,Horizon Assisted Living of Fairbanks,Property Itself, 821 17th Ave,,Fairbanks,AK,99701,United States,(907) 374-1303,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Free Wi-Fi Assessment Webpage,?,00:00.0,33:18.2,BE86AE57-6A2A-4142-89C9-135A36C80086
9E8E229D-D5A2-4059-89C1-BCB5AE709DAE,"Hospitality Consulting Services, Inc",Property Itself,Letter returned 124 S. Morgan St.,suite 1125,Tampa ,FL,33602-5325,United States,(813) 205-9025,,,,http://hcsltd.net/hospitality-consulting-services/hotel-technology-services/ ,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Hilton Sher,00:00.0,53:23.3,455A85CF-EFA2-4B88-880C-81F78B4E2132
85B69298-B52B-4E84-AF17-56EB6B1C3B63,Hospitality House,Property Itself,528 S. Saunders,,Tyler,TX,75702,United States,(903) 592-7813,,,asd@tyler.net,,Casey Flynn,477E0EB0-2A23-49D1-9769-CDCA1D8C0D4B, ,NULL,PPC,FROM QUOSAL   ,NULL,03:32.0,BE86AE57-6A2A-4142-89C9-135A36C80086
A4ED88C5-B267-4090-A15A-F26C805C8998,Hospitality Internet NZ Ltd,Reseller,Hospitality Internet Ltd,802 Beach Rd Browns Bay,Auckland 0630 ,,,NEW ZEALAND,(642) 112-8983,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Old Website Form,,00:00.0,04:49.4,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
D8035D1D-857D-4F94-B7F9-FDD440E49D0E,Hospitality Network,Management Company,,,,,,United States,,,,,, ,NULL, ,NULL,NULL,NULL,00:00.0,NULL,NULL
EBD49894-FA28-4DA9-9548-7FC7FCAF15A0,Hospitality Wifi LLC,Property Itself,520 E Montford Ave,,Ada,OH,45810,United States,407-618-6666,,,NULL,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,Referral,,00:00.0,34:34.1,7352A30D-B9FD-4F36-8387-97DEDB400316
CC6DA1B6-1C69-4690-83D7-1FAF0E38B528,Hospotech South Island Limited,Reseller,6 Aylsham Lane Casebrook ,,Christchurch ,,8051,NEW ZEALAND,1 (640),+64 04 910 1153,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tradeshow/Conference,Met with them at HITEC 2025,00:00.0,45:25.8,BE86AE57-6A2A-4142-89C9-135A36C80086
BEE04CF6-1133-445C-AF4E-7F78D74EE0AF,Hot Spot Broadband,3rd Party Vendor,,,,,,United States,(775) 284-9434,,,,http://www.hotspotbroadband.com/, ,NULL, ,NULL,NULL,,00:00.0,29:27.6,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
99A1CEE9-0E85-44B3-BC3A-AE58BF59FA71,Hot Springs Telephone Company,NULL,216 Main Street,,Hot Springs,MT,59845,United States,406-741-2751,,,,http://www.hotspringsmt.net/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,54:23.2,BE86AE57-6A2A-4142-89C9-135A36C80086
A1B6006A-DE79-4D61-9BAA-04F6A9F4C861,HotAir Inc,Reseller,587 W. Eau Gallie Blvd,Suite 104,Melbourne,FL,32935,United States,877-464-4742,,,stevegould@hotairnetwork.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,NULL,13:38.4,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
ABD57E71-72F6-41F7-BF2E-1EFB47887D1C,Hotel 309,Property Itself,309 W. 14th Street,,New York,NY,10014,United States,(888) 309-4683,,,jason@nysmi.com,http://hotel309.com/,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,PPC,,NULL,08:23.1,83921781-8409-4BDC-9315-A3CFA4D66B3C
37E1C9E4-229A-4574-A75B-C12FF601B063,Hotel 48LEX New York,Property Itself,517 Lexington Ave,,New York City,NY,10017,United States,(212) 888-3500,(212) 888-3500,(212) 888-2900,suzanne@tauto.com,http://www.hotel48lexnewyork.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,,NULL,04:22.6,BE86AE57-6A2A-4142-89C9-135A36C80086
1822ADF0-5A07-4DC9-B05D-DE0C722EDC0F,Hotel 50,Property Itself,50 Southwest Morrison Street,,Portland,OR,97204,United States,425.533.7929,,,,http://www.hotelfifty.com/index.php, ,NULL, ,NULL,NULL,,00:00.0,28:39.9,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
E28110E7-59FC-415F-9BBF-2CDA78155882,Hotel 71,Property Itself,71 Saint-Pierre street,,Quebec City,Quebec,G1K 4A4,Canada,(418) 692-1171,1,,,https://hotel71.ca/en/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Google Web Search,GOOGLE,00:00.0,58:58.1,BE86AE57-6A2A-4142-89C9-135A36C80086
5B564B2D-83A6-4743-BFCD-9BAE68E21067,Hotel Abacus Athens,Property Itself,295 E Dougherty St,,Athens,GA,30601,United States,(706) 549-7020,,(706) 549-7085,,http://graduateathens.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,NULL,,00:00.0,46:54.9,BE86AE57-6A2A-4142-89C9-135A36C80086
0407E5AC-5837-4C85-8A56-9E537C57F2FA,Hotel Abrego Monterey,Property Itself,755 Abrego Street,,Monterey,CA,93940,United States,831-372-7551,,,tracyjcall@hotelabrego.com,www.hotelabrego.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,PPC,,NULL,32:41.8,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
0903CAB4-1D74-405C-9456-52ECAA154B34,Hotel Abri,Property Itself,127 Ellis Street,,San Francisco,CA,94102,United States,(415) 392-8800,,(415) 398-2650,david.collet@metwestterra.com,www.hotel-abri.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral from Existing Client,,NULL,59:15.1,BE86AE57-6A2A-4142-89C9-135A36C80086
F8063002-5C54-484B-AE35-2230E3063A4B,Hotel Amarano ,Property Itself,322 N Pass Ave,,Burbank,CA,91505-3882,United States,(818) 842-8887,,,,https://hotelamarano.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,NULL,Google Web Search,,00:00.0,53:28.9,BE86AE57-6A2A-4142-89C9-135A36C80086
3DBB25D1-92C1-4F4A-BFC6-71FDAAFBBFDC,Hotel Arnbjerg ApS,Property Itself,Arnbjergalle 2,,Varde,,6800,Denmark,+45 76 50 48 48,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Agent Partner,Came from our reseller in Denmark,00:00.0,09:33.9,E0BC07BD-4588-4661-849D-6FA294A6EC88
EF79090C-94D1-48C1-8EF3-0893F415C746,Hotel Bonaventure,Property Itself,900 Rue De La Gauchetière O,,Montréal,Quebec,H5A 1E4,Canada,+1 514 878 2332,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Know Personally,Came from Bogdan from Kejja Groupe,00:00.0,05:17.2,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
441708DC-3182-4C08-B8CF-B2B2606DF59E,Hotel Carmichael (MARSHA Code INDAK),Property Itself,One Carmichael Square,,Carmel ,IN,46032,United States,(317) 688-1700,,,,https://www.hotelcarmichael.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,Coury Hosp ,00:00.0,44:34.7,BE86AE57-6A2A-4142-89C9-135A36C80086
2202725F-F370-4D25-BAF8-B05470E5B6E8,Hotel Caza,Property Itself,1300 Columbus Ave ,,San Francisco ,CA,94133,United States,(650) 502-4200,,,,https://www.hotelcaza.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,,00:00.0,27:29.1,38897A15-8DF6-4D6C-9FFF-C492BD35B040
611BFD95-ED75-4E81-9453-93FD745E4477,Hotel Clique Calgary Airport,Property Itself,24 Aero Cres NE,,Calgary,Alberta,T2E 7Y5,Canada,(403) 460-9588,(855) 425-4783,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Old Website Form,*Original Lead from Gary - GuestCast Demo Form - http://beyondtv.com/guestcast/,00:00.0,05:44.2,CCB8D2BB-91AE-429C-9A48-853703AC0ACC
07F50247-BD80-4D28-86E2-63BDBE532792,Hotel Dena,Property Itself,303 Cordova St ,,Pasadena,CA,91101,United States,(626) 469-8100,1,1,,http://www.sheratonpasadena.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,"Benjamin Shih  Executive Assistant  Brighton Management, LLC  ",00:00.0,58:41.0,BE86AE57-6A2A-4142-89C9-135A36C80086
9FAE74BE-BD4E-4269-9315-FB5DBCD7E0D9,Hotel Depot,Agent,"Carr. Cancún-Tulum, Km.17 Mza.7 Lote.7 Bodega I Sm. 301",Alfredo V.Bonfil,Cancun,Quintana Roo,CP77560,Mexico,01-998-886-83 33,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,NULL,Referral,,00:00.0,25:29.6,BE86AE57-6A2A-4142-89C9-135A36C80086
66669247-AA63-4BE6-BA14-C9973A4E26D5,440 Geary LLC,Property Itself,440 Geary St,,San Francisco,CA,94102,United States,(415) 885-0200,,,,http://hoteldiva.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral,Highgate Hotels,00:00.0,56:16.4,BE86AE57-6A2A-4142-89C9-135A36C80086
6AC08EF5-A4B8-4576-B451-E00DED00FC3C,Hotel E,Property Itself,37 Old Courthouse Square,,Santa Rosa ,CA,95404,United States,(707) 481-3750,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Contact Us Webpage,"Greystone, no longer",00:00.0,47:03.9,AA0CB07B-3C1A-48A5-BC84-806D4C629804
985F476C-86F5-4830-BF93-5D409E5B4A5C,Hotel Eastlund,Property Itself,1021 NE Grand Avenue,,Portland,OR,97232,United States,(503) 235-2100,,,,http://hoteleastlund.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,NULL,Referral - Know Personally,,00:00.0,59:42.5,E0BC07BD-4588-4661-849D-6FA294A6EC88
7ABD274F-CC24-4CD6-853D-E4AF17E220FE,Hotel Effie Sandestin,Property Itself,1 Grand Sandestin Boulevard,,Miramar Beach ,FL,32550,United States,(833) 873-3343,,,,https://www.hoteleffie.com,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Highgate ,00:00.0,23:04.0,BE86AE57-6A2A-4142-89C9-135A36C80086
