CRM Client Id,Salesperson,Salesperson ID,Company Name,Status,CRM Status,Street,Street2,City,State,Zip,Country,Phone Number,Phone2,Fax,Email,Website,Number of Rooms,Brand,Sub-brand,Estimated Opening Date,Company vs Property,CRM Property Type,New Property Type,New Company Type,Property ID,Lead Source,Lead Generator,Lead Generator,Source Notes,Created Date,Call Back Date
55DEC012-FA27-4438-8207-CDCFE5FDE90A,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Comlink IT Solutions,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(903) 223-9668,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",6/12/2019,NULL
261F2DFE-8B18-4D4C-96D0-B7BEEBD5E7CA,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Mft italia,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,00393485160850,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",12/1/2019,NULL
7BF81E93-E0D9-4847-91DE-3DFB8EF9B6B2,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Lazzate Corp,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(593) 998-3197,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",5/22/2019,NULL
F98D40A0-908A-4458-BA64-2909EDA53BA4,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Vewd Software,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(678) 227-8765,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",6/26/2019,NULL
3F163444-F18C-486A-88E2-7A44A94A6935,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Flickertronics,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(904) 825-6708,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",6/19/2019,NULL
80B8C52B-C530-4BF6-B39B-6FBFA523F5C7,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,On Demand TV,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,760862130,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",8/16/2019,NULL
BEC7047E-A2C3-44F0-AD41-98EA6513F93B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Point72 Asset Management,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,6465691575,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",2/10/2020,NULL
93579B9B-F524-49BB-9AE6-DDF6A7377A84,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Wifisafe Spain,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(933) 784-8784,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",2/11/2019,NULL
5FDBB457-65BA-4611-B83F-CE766AA3252E,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,OK NET SRL,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(855) 999-7575,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",11/20/2018,NULL
A627B7AD-3890-416D-9731-015D6EDDA235,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Albury Telephone Systems,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(123) 456-7891,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",6/6/2018,NULL
70253674-C2B8-4D72-AE64-04574877A26D,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Jamconnect,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(876) 419-7301,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",4/8/2019,NULL
B7092EB1-BF0D-4A3B-9F88-0F2B933E266B,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,compnow,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,61418868886,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",2/11/2020,NULL
0D82F5A4-E53F-4591-8D17-A093C22E5222,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Ennismore,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,07497526142,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",10/9/2019,NULL
C678BC27-517F-4C2F-817E-4DCC90E74B07,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,lodgeVision,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(608) 447-0072,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",5/14/2019,NULL
57BDE2C5-A3BF-4317-AF91-7943E1B0571E,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Church of Scientology International,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,3239603550,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",9/9/2019,NULL
BDA10318-AE88-4529-9541-6E28CBC94AEC,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Bulk TV & Internet,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(678) 542-6103,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",7/11/2016,NULL
FD9E4262-1B03-4D55-BD40-386324543C52,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Hotel Pico,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0039053520050,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV GuestCast Demo Sign Up Form [BTV Website], CRM Source Notes: ",2/11/2020,NULL
B4DB058D-FC17-4D27-95F2-7A5FB520A2A1,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Namaste Hospitality,New,Prospect,1,,,,,USA,(525) 528-5851,,,NULL,,0,,,NULL,Company,Managing Company,Managing Company,Management Company,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",2/8/2018,NULL
9217CB70-B10C-48A5-8607-7CE875936F74,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Stadia Suites,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(555) 004-2017,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",5/25/2016,NULL
A01D0E88-FD96-41C6-BAC3-AC4E1D2C2EDB,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Cigar TV,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(917) 842-2715,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Website - Contact Us Form, CRM Source Notes: ",7/14/2016,NULL
DFCA2DD9-5668-4786-ACF3-FEA3360F6801,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Inglewood Motel and Caravan Park,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0354383232,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Demo Request Form, CRM Source Notes: ",3/2/2021,NULL
48214D19-46C8-4FEB-8A4A-9DB95DB077A1,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Quest Moorrabbin ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0425267611,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Demo Request Form, CRM Source Notes: ",3/11/2021,NULL
781C2D01-7342-42CC-9371-3BBE6F838184,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Comfort inn Karratha ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,04137999,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Demo Request Form, CRM Source Notes: ",3/11/2021,NULL
BBF7B4C4-F562-48E7-BBBF-F7B903D3102A,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Royal ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,862553111,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Demo Request Form, CRM Source Notes: ",3/30/2020,NULL
0C88B302-D688-426A-A465-049B29288469,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,No Name,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0267682184,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Demo Request Form, CRM Source Notes: ",3/14/2021,NULL
A9B2C552-F763-4B09-9167-C3D9C655EFBE,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,No Name,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5615727418,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV AU Demo Request Form, CRM Source Notes: ",7/14/2021,NULL
BA56E1A7-AD99-49A1-8A9A-EC49CC893CDE,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Royal Resorts,New,Prospect,"Blvd. Kukulcan Km. 4.5 Lotes C2 & C2A, Zona Hotelera, ",,"Cancun, QE",,77500,Mexico,(998) 881-0100,,,NULL,,1,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",4/5/2016,NULL
27AAC97B-B45E-41F1-9427-7C19BF717EE6,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Covenant Village Retirement Community,New,Prospect,5700 Old Orchard Rd,,Skokie,IL,60077,USA,(773) 878-2294,,,,,1,,,NULL,Property,Retirement Community,Retirement Community,Property Itself,,Tradeshow/Conference, ,NULL,"CRM Lead Source: HX Playboy Club RSVP, CRM Source Notes: Same as above",1/28/2019,NULL
67DC47E3-9694-4ADB-A4EE-E9150B6E9B01,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,The Resort at Pedregal,New,Prospect,Camino del Mar 1 ,,"Cabo San Lucas, BCS C.P",,23455,Mexico,(624) 163-4360,,,NULL,,110,,,NULL,Property,Hotel/Resort,Hotel,Property Itself,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",4/5/2016,NULL
2B517EC6-2E4C-4C8B-8C41-FD1FB11952A2,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,"Las Terrazas Resort & Residences; Ambergris Caye, Belize CA",New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(713) 780-1233,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",6/9/2016,NULL
0F123B79-15E3-41AD-96BB-41B53BF3E523,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,AccorHotels SouthAmerica,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(113) 818-6271,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",7/5/2016,NULL
555F06D5-1BE6-4B39-94A6-116441F0E531,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Micro Focus ltd,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,+250 788 649 210 ,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Free WiFi Assessment Form , CRM Source Notes: ",2/25/2021,NULL
9DA12832-9FF6-4D95-9118-03FBE7976AA6,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,boat and anchor,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,07342833938,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Free WiFi Assessment Form , CRM Source Notes: ",11/3/2020,NULL
08567C04-EF08-44DC-9694-78845A6AAC4D,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Mayfield vineyard,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0499779377,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Free WiFi Assessment Form , CRM Source Notes: ",7/2/2021,NULL
4C85A2E5-C819-474F-9CF8-7A5EE8B5B89A,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,SuiteControl,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(404) 860-4860,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV GuestCast Demo Sign Up Form [BTV Website], CRM Source Notes: ",3/28/2019,NULL
5FD520E7-7BF5-45A9-8435-542803A01F1A,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,"Mohawk Networks, LLC",New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(315) 842-2984,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV GuestCast Demo Sign Up Form [BTV Website], CRM Source Notes: ",5/23/2019,NULL
62841F31-955A-454F-872C-FE58092F74D7,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Mandala Asset Solutions,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0499017314,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV GuestCast Demo Sign Up Form [BTV Website], CRM Source Notes: ",9/24/2019,NULL
EFF8FCEE-3A0F-4DF5-B750-CC8160857840,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Loews Miami Beach Hotel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,3056045487,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV GuestCast Demo Sign Up Form [BTV Website], CRM Source Notes: ",7/30/2019,NULL
50687CFD-D8BE-4561-AC41-DBEDA0E753D8,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Row nyc,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,0769514069,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV GuestCast Demo Sign Up Form [BTV Website], CRM Source Notes: ",2/3/2020,NULL
79EECB34-BB74-4824-AEE0-7E70D8C8E685,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,San Juan Hotel South Beach,New,Prospect,1680 Collins Avenue,,Miami Beach,FL,33139,USA,(305)-538-7531,,,NULL,http://sjhsouthbeach.com/,72,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Wifi Assesment [hotelwifi.com], CRM Source Notes: ",2/11/2016,NULL
E6ED629B-AF7C-44DE-AD4C-D4CD1A4B807B,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,"Inns-by-the-Sea, Inc.",New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(831) 625-8718,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Blog/Article, ,NULL,"CRM Lead Source: Lodging Magazine E-Blast LP [BTV Demo Sign Up] Clasped Hands campaign, CRM Source Notes: ",8/10/2016,NULL
1DED07DE-2B0A-4EA8-A30D-2C5F2C890648,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Sheraton Vistana Villages,New,Prospect,12401 International Drive,,Orlando,FL,32821,USA,855-516-1090,,,NULL,,1037,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Tradeshow/Conference, ,NULL,"CRM Lead Source: ARDA Show 2017, CRM Source Notes: ",3/31/2017,NULL
456248EA-8BE8-40D2-8F51-6468433D65BE,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Hotel Royal,New,Prospect,431 East Broadway,,Long Beach,CA,90802,USA,562-283-8755,,,NULL,,23,Independent,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Wifi Assesment [hotelwifi.com], CRM Source Notes: HIS contact us form",2/4/2016,NULL
DD165893-F9A7-4C2B-A4A2-8FF57EA3F576,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,"La Quinta Inn and Suites, PA",New,Prospect,,,,PA,,USA,610 909 9069,,,NULL,,1,La Quinta Inns & Suites,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Wifi Assesment [hotelwifi.com], CRM Source Notes: ",2/16/2016,NULL
EC694CBD-40E0-4B86-9DD0-0F722D69FA2A,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Days Inn SF,New,Prospect,1,,,,,USA,(650) 745-6279,,,NULL,,50,Wyndham Hotel Group,Days Inn,NULL,Property,Hotel,Hotel,Property Itself,NULL,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Wifi Assesment [hotelwifi.com], CRM Source Notes: ",3/7/2017,NULL
279A6F84-1B2F-4143-B39E-FA08D05ED826,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Strawberry Creek Inn Bed & Breakfast,New,Prospect,26370 Banning-Idyllwild Panoramic Hwy,,Idyllwild,CA,92549,USA,951-659-3202,,,NULL,,10,,,NULL,Property,Bed & Breakfast,Bed & Breakfast,Property Itself,NULL,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Wifi Assesment [hotelwifi.com], CRM Source Notes: ",2/4/2016,NULL
38928600-8055-466B-9198-D6906CCA5C10,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Royal Mansion Resort,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(321) 784-8484,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: WiFi Problem Solutions [Free Wi-Fi Assessment] Greystone LP, CRM Source Notes: ",6/12/2018,NULL
F0E1B000-1FF3-45FF-9822-0BE034F09DBC,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,GXI Ingenieria y Servicios SC,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(844) 134-5082,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Fusion Website - Contact Us Form, CRM Source Notes: ",11/3/2016,NULL
92E98F6F-CE43-4A45-86C7-286BBA12A408,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Gehospitality,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(229) 241-9221,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Fusion Website - Contact Us Form, CRM Source Notes: ",5/11/2016,NULL
00EFFD88-E854-4AF5-997C-96AB7BD5C56F,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Semiahmoo Resort,New,Prospect,9565 Semiahmoo Pkwy,,Blaine,WA,98230,USA,(360) 318-2003,,,NULL,,198,Independent,,NULL,Property,Hotel/Resort,Hotel,Property Itself,NULL,Old Website Form, ,NULL,"CRM Lead Source: BTV Infographic Email #1[On-Line Demo], CRM Source Notes: ",2/2/2016,NULL
E6CE61FA-AE2E-41D5-8C78-17D95BF118C3,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Woodcliff Hotel & Spa,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,5852489000,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Old Website Form, ,NULL,"CRM Lead Source: GuestCast Demo Form, CRM Source Notes: ",10/22/2021,NULL
46A6DFD1-028E-4AB8-8C19-602F15A09682,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,U Hotel Fifth Avenue,New,Prospect,*,,,,,USA,(212) 213-3388,,,,,0,,,NULL,Property,Hotel,Hotel,Property Itself,,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Get your free Wi-Fi Assessment, CRM Source Notes: ?",2/4/2025,NULL
1A228C0C-8F67-4F3A-B8AF-92530CF8316C,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Deeptech,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(917) 418-7185,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Fusion Website - Contact Us Form, CRM Source Notes: ",9/12/2016,NULL
5448C771-346C-47F0-9033-010361AABBDA,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Lb Motel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(562) 218-4548,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Fusion Website - Contact Us Form, CRM Source Notes: ",8/19/2016,NULL
701A4726-5CB1-45FE-9757-BC35EF209FEC,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Grupo Diestra,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(555) 764-9090,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Research Report Download, ,NULL,"CRM Lead Source: BYOD Study Download, CRM Source Notes: ",3/15/2016,NULL
2FE4E10F-122B-431F-BE0A-585CAB70716C,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Oaks Melbourne,New,Prospect,AU,,,,,Australia,61-457 619 062,,,NULL,,395,,,NULL,Property,Hotel,Hotel,Property Itself,NULL,Referral - Liveport Australia, ,NULL,"CRM Lead Source: Liveport Australia Sales Partner, CRM Source Notes: ",5/5/2020,NULL
98104CF1-8461-45A7-B2B4-30675A841CF3,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Deerfield21,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,860-293-4418,,,,,0,,,NULL,Unknown,NULL,NULL,NULL,,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Free WiFi Assessment Form , CRM Source Notes: ",1/6/2022,NULL
6F02A6E3-AD72-4429-9D0C-2E8591FD130E,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Boca Raton Resort ,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,561-558-5587,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,,Free Wi-Fi Assessment Webpage, ,NULL,"CRM Lead Source: Free WiFi Assessment Form , CRM Source Notes: ",10/8/2020,NULL
0DE1BD61-CD78-4510-A58F-5B59B982126A,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Distrikt Hotel,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(212) 706-6167,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",3/1/2016,NULL
29ED2C81-75D0-4747-B371-1B428A7938D0,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Paez,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(704) 999-0100,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",8/2/2016,NULL
377FC479-9573-476F-A734-82203DF49DDE,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Ohio Presbyterian Retirement Services,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(614) 888-7800,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",8/2/2016,NULL
27E03565-3F3A-428F-804E-353BF7FD60AA,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,BRACKEN,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(702) 465-7451,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Marketing Campaign, ,NULL,"CRM Lead Source: Testimonial Email [Keating Free Wi-Fi Assesment], CRM Source Notes: ",1/31/2017,NULL
CE9F1EDC-460D-41FC-9F60-16897B88ACB5,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Windjammer Resort & Beach Club,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(954) 776-4232,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",7/5/2016,NULL
7C6744AB-95BA-4344-A516-FAC011279E2B,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,the adobe resort,New,Prospect,NULL,NULL,NULL,NULL,NULL,NULL,(541) 961-4559,,,NULL,,0,,,NULL,Unknown,NULL,NULL,NULL,NULL,Old Website Form, ,NULL,"CRM Lead Source: BeyondTV On-Line Demo, CRM Source Notes: ",3/1/2016,NULL
